email_address,email_type,email_perm, email_freq
lburns@example.net,Unknown,Opt-In,21
jamesadams@phillips.com,Work,Opt-In,14
tara10@example.net,Other,Opt-In,14
vcabrera@moore.com,Home,Unkown,1
isullivan@example.com,Other,Opt-In,21
brandonjohnson@thompson.com,Home,Opt-In,1
sharonlamb@example.net,Unknown,Opt-Out,21
edwardhouse@hotmail.com,Personal,Unkown,14
thompsonmegan@example.com,Unknown,Unkown,14
floresapril@yahoo.com,Personal,Opt-In,21
roseallen@example.org,Unknown,Opt-In,14
matthewvargas@baird.com,Work,Opt-Out,14
jennifer22@example.com,Other,Unkown,21
garciajoseph@graham.com,Work,Opt-In,21
cannonpaul@yahoo.com,Home,Opt-In,7
maysanthony@gmail.com,Personal,Opt-Out,14
darren90@holloway-harris.com,Work,Opt-Out,7
morgansmith@gomez.com,Work,Opt-In,14
tracycook@example.com,Other,Opt-Out,21
darrylburke@example.com,Unknown,Unkown,21
autumnjones@schmidt.com,Work,Opt-Out,14
rosarioanthony@hotmail.com,Personal,Opt-Out,14
parkeramy@hill.biz,Work,Opt-In,7
kristinaramirez@example.org,Unknown,Opt-In,14
joshua21@yahoo.com,Home,Opt-In,21
heatherjohnston@example.org,Unknown,Opt-Out,21
david60@stafford.com,Work,Opt-Out,14
zachary93@austin-garcia.com,Home,Opt-In,14
mary40@example.org,Other,Unkown,14
lolsen@example.com,Unknown,Opt-In,14
philipsaunders@gmail.com,Home,Opt-In,14
wnguyen@yahoo.com,Personal,Opt-In,21
angelaarnold@example.com,Other,Opt-In,21
rforbes@gmail.com,Home,Opt-In,14
dcox@example.org,Other,Opt-In,21
anthonycook@example.net,Other,Unkown,14
ericmarquez@hotmail.com,Personal,Unkown,7
gbullock@example.com,Unknown,Opt-In,14
marshannette@example.net,Unknown,Opt-Out,14
john66@gmail.com,Home,Opt-In,14
whiteemily@yahoo.com,Personal,Opt-In,21
bakerana@example.org,Other,Opt-In,21
taylormoore@example.net,Unknown,Opt-In,14
linda96@johns-cameron.com,Work,Opt-Out,21
ugordon@example.org,Unknown,Opt-In,21
wdouglas@gmail.com,Personal,Opt-In,14
nicolehoffman@gmail.com,Personal,Opt-In,1
clarkerebecca@gmail.com,Personal,Opt-In,21
alvaradodavid@morrison-strickland.org,Home,Unkown,14
robert61@yahoo.com,Personal,Opt-In,14
kimberly97@example.com,Unknown,Unkown,14
elizabeth87@gmail.com,Personal,Opt-In,7
robert37@hooper.biz,Home,Opt-In,7
johnsonbrian@example.com,Unknown,Opt-In,14
fgarcia@gmail.com,Personal,Opt-In,14
vsmith@example.org,Unknown,Unkown,21
anthony68@example.org,Unknown,Opt-In,21
raydebra@reed-lozano.com,Home,Opt-In,1
frichards@example.com,Other,Opt-In,21
turnershelby@hotmail.com,Personal,Unkown,1
katherinebennett@gmail.com,Personal,Unkown,14
adavila@gmail.com,Home,Opt-In,14
vnicholson@example.com,Unknown,Opt-In,21
briannajohnston@yahoo.com,Personal,Opt-In,14
rachelraymond@example.net,Other,Opt-In,14
linda44@example.com,Unknown,Opt-In,21
wesleyreyes@example.com,Other,Opt-In,14
rjenkins@example.com,Other,Unkown,21
umccoy@yahoo.com,Home,Unkown,21
teresa44@example.com,Other,Unkown,14
timothylee@example.org,Unknown,Opt-In,14
ashleybrown@example.net,Other,Opt-Out,14
milleramy@example.com,Unknown,Opt-In,14
erichard@thompson.com,Work,Opt-In,7
dbates@example.net,Unknown,Opt-In,21
qlewis@jones-holland.com,Work,Opt-Out,30
amber55@example.com,Other,Opt-In,21
cathyhall@yahoo.com,Personal,Unkown,1
ramirezashley@gmail.com,Home,Opt-Out,7
steven03@allison-johnson.com,Work,Opt-In,14
christopherclark@adams.com,Work,Opt-In,7
martinezvirginia@example.net,Unknown,Opt-In,14
staceywilliams@yahoo.com,Personal,Opt-In,21
tracistewart@example.net,Unknown,Opt-Out,21
virginiawhite@yahoo.com,Personal,Opt-In,1
martincrystal@example.com,Unknown,Opt-Out,21
nguyendebbie@shields.com,Home,Opt-In,1
jonathan29@example.com,Unknown,Opt-In,21
zstone@hotmail.com,Personal,Opt-In,21
kathryn47@walls.org,Home,Opt-In,14
gonzalezsylvia@yahoo.com,Personal,Unkown,7
jamie73@christensen.info,Home,Opt-In,7
alicianelson@taylor.net,Work,Opt-Out,21
cathyjuarez@wright.com,Work,Opt-Out,7
richard95@hunter.com,Work,Opt-In,30
monica96@example.net,Unknown,Opt-In,14
kmurphy@thompson.com,Home,Unkown,1
bellbethany@example.net,Other,Unkown,14
garciabridget@huber.com,Work,Opt-Out,30
jay08@example.com,Unknown,Opt-In,21
jessica18@example.net,Unknown,Opt-Out,14
gina23@white.biz,Work,Opt-Out,14
melinda72@hotmail.com,Personal,Opt-In,7
brenda43@yahoo.com,Personal,Opt-In,1
gmartinez@gmail.com,Personal,Opt-Out,21
knappsheila@example.net,Other,Opt-In,21
hallmichael@yahoo.com,Personal,Opt-In,1
jennifer03@example.net,Other,Opt-In,21
brittany87@example.com,Other,Unkown,14
brent60@barrett.biz,Work,Opt-Out,21
rgeorge@hotmail.com,Personal,Unkown,21
brittany76@example.net,Unknown,Opt-Out,14
rebeccaspencer@johnson.com,Work,Opt-In,7
suarezjake@yahoo.com,Home,Opt-In,14
patriciaavery@example.com,Unknown,Opt-In,14
ngutierrez@example.com,Other,Opt-In,21
tuckerpeggy@marshall.com,Work,Opt-In,30
edwarddavis@example.org,Other,Unkown,21
martinezlori@example.net,Unknown,Opt-In,14
ktyler@yahoo.com,Home,Unkown,7
olsonrandall@carey-johnson.info,Work,Opt-In,30
sonya48@example.com,Other,Opt-In,14
qhenry@gmail.com,Home,Unkown,7
john13@example.net,Other,Opt-Out,21
steven57@gmail.com,Home,Unkown,14
kyle46@yahoo.com,Personal,Unkown,21
emily59@barber.net,Work,Opt-In,14
edwardsevan@example.com,Unknown,Unkown,21
keith63@rogers.com,Work,Opt-In,30
emilyharrison@example.com,Unknown,Unkown,21
amy72@example.org,Other,Opt-Out,14
lynchdiana@example.net,Unknown,Opt-In,14
clarkbrian@gonzales-bates.com,Work,Opt-In,14
cunninghamstephen@example.org,Unknown,Unkown,21
lawrencemichelle@payne-robinson.info,Work,Opt-Out,30
ianoneal@rodriguez-sullivan.com,Home,Unkown,14
mherring@yahoo.com,Home,Opt-In,1
smithmelissa@example.org,Unknown,Opt-In,21
stonejohn@lawson.com,Work,Opt-In,21
mellis@hotmail.com,Personal,Opt-In,14
daniel74@example.com,Other,Opt-In,21
rporter@hotmail.com,Home,Opt-In,21
hughestimothy@example.com,Unknown,Opt-Out,14
pennywatts@example.com,Unknown,Opt-In,14
thomas08@example.net,Other,Opt-Out,14
zfields@hotmail.com,Home,Opt-Out,21
chelseafoster@hotmail.com,Home,Opt-Out,21
iortega@example.com,Other,Opt-In,21
glasslisa@gmail.com,Personal,Opt-In,1
prestonjohn@example.net,Other,Opt-In,14
ofitzgerald@gmail.com,Personal,Opt-In,1
hsampson@gmail.com,Personal,Unkown,14
maria43@gmail.com,Personal,Opt-In,14
hmiller@ho.biz,Work,Opt-Out,30
sharonvelez@example.net,Unknown,Opt-Out,14
jalexander@yahoo.com,Personal,Opt-Out,7
ubutler@example.net,Other,Opt-In,14
bperez@hotmail.com,Personal,Opt-In,21
joshuaenglish@example.com,Other,Unkown,14
shawn14@gonzalez.com,Work,Opt-In,14
ricardo90@thomas-fleming.biz,Home,Unkown,21
katiebarr@gmail.com,Home,Opt-In,14
gjones@maldonado.biz,Home,Unkown,1
wtaylor@yahoo.com,Personal,Opt-Out,7
robertsamanda@example.org,Other,Opt-In,14
mckinneymichele@example.com,Other,Opt-In,21
taylorveronica@hotmail.com,Personal,Opt-Out,14
robinsontracy@example.org,Unknown,Unkown,21
johnsonjoshua@hebert-alexander.com,Home,Opt-Out,14
hendersonmichael@martinez.com,Home,Opt-In,14
april88@yahoo.com,Personal,Unkown,21
peterskatherine@example.com,Unknown,Opt-In,14
heiditurner@gmail.com,Home,Unkown,1
staceybutler@davis-clark.com,Home,Opt-In,1
dchen@gmail.com,Home,Opt-In,21
robertsantiago@gmail.com,Personal,Opt-Out,1
oroth@brown.biz,Work,Opt-In,7
gcollins@example.org,Other,Opt-In,14
eduran@yahoo.com,Personal,Opt-Out,1
fwallace@example.org,Unknown,Opt-In,21
hpowell@shields.com,Work,Opt-Out,21
jason28@yahoo.com,Personal,Opt-Out,7
yharris@example.net,Unknown,Unkown,21
ojohnson@example.org,Unknown,Opt-Out,21
anthonysanchez@example.com,Other,Unkown,21
brownbrandon@example.net,Unknown,Opt-In,14
orozcovictor@example.net,Other,Unkown,21
mary70@example.org,Other,Opt-Out,14
wheelercheyenne@walker.net,Home,Opt-Out,21
charlesrogers@example.net,Unknown,Opt-In,14
ewaller@example.org,Unknown,Opt-Out,21
trevinoanthony@rodriguez.info,Work,Opt-In,7
watsonmark@example.com,Unknown,Opt-In,14
xbender@perez.com,Home,Unkown,21
sheila87@gmail.com,Personal,Unkown,14
scox@example.com,Unknown,Opt-Out,21
dawn79@example.com,Other,Opt-In,14
olivertrevor@gmail.com,Home,Opt-In,1
scottcrystal@neal.com,Work,Opt-Out,14
morrisoncesar@hotmail.com,Personal,Opt-In,21
isaac90@allen.org,Home,Opt-In,7
brendaolson@yahoo.com,Personal,Opt-In,14
ellisdonna@example.com,Other,Unkown,21
thorton@example.org,Other,Opt-In,21
ambergriffin@example.org,Unknown,Opt-In,14
katherinelewis@yahoo.com,Personal,Opt-Out,14
daniellekelly@example.com,Unknown,Opt-In,21
andreagross@yahoo.com,Personal,Opt-In,21
sophiadouglas@burgess.info,Work,Opt-In,7
lawrenceingram@example.org,Other,Opt-Out,21
joshuaramirez@yahoo.com,Home,Opt-In,7
zburns@example.com,Unknown,Opt-In,14
calderonalan@yahoo.com,Home,Opt-In,1
troy36@levine-ramirez.com,Work,Opt-Out,30
bjohnson@jackson.com,Home,Unkown,7
cporter@long.com,Work,Opt-In,21
kennedyamy@woods-hill.org,Work,Opt-Out,14
michellecraig@example.org,Other,Opt-Out,14
tanyawilliams@example.org,Unknown,Unkown,21
rushjacob@freeman.net,Work,Opt-In,30
paulwilliams@example.org,Other,Opt-Out,14
kmartin@example.net,Unknown,Opt-In,14
hicksrobert@hotmail.com,Personal,Opt-In,1
andersonamy@hotmail.com,Personal,Opt-Out,14
brookeflores@gmail.com,Personal,Opt-In,1
ryanhull@hotmail.com,Personal,Opt-Out,14
hessmark@example.net,Other,Unkown,21
ashley06@yahoo.com,Personal,Opt-In,7
handerson@example.net,Other,Opt-In,21
richard19@example.org,Other,Opt-In,14
zmeyer@example.com,Unknown,Opt-In,14
gpope@white-hamilton.com,Work,Opt-In,30
mary43@gmail.com,Personal,Opt-Out,7
waltersantos@example.net,Unknown,Opt-Out,21
coltondavis@example.org,Unknown,Opt-Out,14
emilytaylor@robinson-rojas.biz,Work,Opt-In,14
hallalbert@hotmail.com,Home,Opt-In,21
william48@hotmail.com,Home,Opt-In,21
karla64@gmail.com,Personal,Opt-Out,21
kimberly71@yahoo.com,Home,Unkown,7
erodriguez@example.net,Unknown,Opt-Out,21
kirkchristine@example.net,Other,Opt-Out,21
vbryant@example.org,Other,Opt-In,14
samanthamendoza@lee.com,Work,Opt-In,7
mwarren@parker.com,Home,Unkown,21
kathleenwright@example.net,Unknown,Unkown,21
katherineflores@example.net,Unknown,Unkown,21
hward@example.org,Other,Opt-In,21
zramirez@gmail.com,Home,Opt-Out,21
elizabeth07@jones.com,Work,Opt-In,7
phillipskenneth@yahoo.com,Home,Opt-Out,14
wellsjeffrey@white.info,Home,Opt-Out,14
dgonzalez@yahoo.com,Personal,Opt-Out,7
richardcaldwell@example.org,Unknown,Opt-Out,21
hrodriguez@yahoo.com,Home,Opt-In,21
alexandermorales@hotmail.com,Personal,Unkown,1
kimberlydunn@griffin.com,Work,Opt-Out,21
astewart@example.net,Other,Unkown,21
michaelsantos@example.net,Unknown,Opt-In,14
ncain@weaver.com,Work,Opt-In,14
michellejones@hotmail.com,Personal,Opt-In,21
phoward@example.net,Unknown,Opt-In,14
erintaylor@example.org,Unknown,Opt-In,14
millerjessica@example.org,Unknown,Opt-Out,21
amber84@smith.org,Work,Opt-Out,30
ashley75@example.org,Other,Unkown,21
robinsonmichael@yahoo.com,Home,Opt-In,21
davidrodriguez@martinez.biz,Work,Opt-In,30
chelsea65@gmail.com,Home,Opt-In,21
dpage@yahoo.com,Personal,Unkown,7
williamsdennis@knox-benton.com,Work,Opt-Out,21
catherinepoole@hotmail.com,Personal,Opt-In,7
alanmassey@example.net,Unknown,Unkown,21
justin28@gmail.com,Home,Opt-Out,21
folson@yahoo.com,Personal,Opt-In,1
wheelerheidi@mcclure.info,Work,Opt-In,30
cameronross@chan.com,Work,Opt-In,7
christophergonzales@hughes.com,Work,Opt-Out,21
jessicaweber@example.com,Other,Opt-In,21
xnewton@example.org,Unknown,Opt-In,21
wrightcrystal@boyd-reed.com,Work,Opt-In,30
martinchristine@example.org,Other,Opt-In,21
jonathanellis@example.org,Other,Unkown,14
stacy51@berry-harrison.com,Work,Opt-Out,7
amandaelliott@nguyen.com,Home,Opt-Out,1
bennettduane@frank-hopkins.com,Work,Opt-Out,21
matthewbutler@watson.com,Home,Opt-Out,14
zcastaneda@yahoo.com,Personal,Opt-In,7
lopezkevin@garcia-osborne.com,Home,Unkown,1
kristinware@example.net,Other,Opt-In,21
richardjackson@harris.com,Work,Opt-Out,7
wilsonstephanie@stewart.biz,Home,Unkown,14
qjohnston@example.org,Other,Opt-In,14
christopherhart@clark-oliver.net,Work,Opt-Out,21
cgarcia@hotmail.com,Personal,Unkown,21
jamesbeasley@cooper.com,Work,Opt-In,7
kristinaowens@simmons-stewart.biz,Work,Opt-In,21
marydaniel@hotmail.com,Personal,Opt-Out,14
austin67@yahoo.com,Personal,Unkown,7
steinlaura@example.org,Other,Opt-Out,14
jennifer88@example.org,Other,Opt-In,14
oburns@acevedo.com,Work,Opt-In,14
jasmineyoung@torres.com,Work,Opt-Out,30
hilljoshua@yahoo.com,Home,Opt-In,14
howard84@anderson.info,Work,Opt-Out,21
stevensmith@hotmail.com,Personal,Opt-In,7
allenelizabeth@example.net,Other,Opt-Out,21
ogarcia@example.org,Other,Opt-Out,21
mjoseph@gmail.com,Personal,Unkown,14
vholder@smith.biz,Work,Opt-Out,21
judymccormick@gmail.com,Personal,Opt-In,14
tammy13@yahoo.com,Personal,Unkown,14
leslielowery@example.org,Other,Opt-In,14
harperanthony@example.net,Other,Opt-In,14
jyoung@example.net,Unknown,Opt-Out,14
rdouglas@serrano.net,Work,Opt-Out,14
cynthia41@example.net,Other,Opt-In,14
michael71@lee.org,Home,Opt-In,14
elambert@hawkins-andrews.com,Work,Opt-In,14
uvasquez@davenport-nunez.info,Work,Opt-In,21
amygonzalez@morales.biz,Work,Opt-In,7
urodriguez@gmail.com,Personal,Opt-In,21
mtaylor@example.net,Other,Opt-In,14
pattersonmikayla@example.org,Unknown,Unkown,21
henryjoseph@example.com,Unknown,Opt-Out,14
markcooke@becker.com,Work,Opt-In,30
craigmcdaniel@example.com,Unknown,Opt-In,21
alexanderdavenport@example.com,Unknown,Opt-Out,14
kennethdouglas@harrison.com,Work,Opt-Out,21
coopermarco@mayo.info,Work,Opt-Out,7
ogray@hotmail.com,Personal,Opt-In,7
evansscott@hotmail.com,Personal,Opt-In,21
jessicachristian@example.net,Unknown,Unkown,14
amy56@yahoo.com,Personal,Opt-In,21
paguirre@hotmail.com,Personal,Opt-In,1
rileymccormick@gmail.com,Personal,Opt-In,21
caleb65@yahoo.com,Personal,Opt-Out,1
elizabeth21@example.net,Unknown,Opt-Out,14
sampsonshawn@example.org,Other,Opt-Out,21
wsosa@example.com,Unknown,Opt-Out,21
trevinokenneth@yahoo.com,Personal,Unkown,14
wcaldwell@williams.com,Work,Opt-In,7
thomaswilliams@johnson-carter.com,Home,Opt-Out,14
mstewart@gmail.com,Personal,Opt-In,1
sherrymclaughlin@example.net,Unknown,Unkown,14
wilsonemily@hicks.com,Home,Opt-In,21
maria35@example.net,Other,Opt-Out,21
johnsoto@example.net,Unknown,Opt-Out,21
heathersloan@gmail.com,Personal,Opt-In,14
barnesrebecca@example.net,Other,Opt-In,14
krystalwilliams@example.org,Other,Opt-Out,21
gbrown@gmail.com,Personal,Opt-In,7
pattersonmegan@crawford.com,Work,Opt-In,30
sarahcannon@gonzalez.com,Work,Opt-In,14
maykeith@example.net,Unknown,Unkown,14
gordonmichelle@gmail.com,Personal,Opt-Out,7
mgomez@alexander.com,Work,Opt-Out,7
ritterashley@yahoo.com,Home,Opt-In,21
john85@yahoo.com,Personal,Opt-In,1
brittanymoore@gmail.com,Home,Unkown,14
michael81@example.com,Other,Unkown,14
shannon80@gmail.com,Home,Opt-In,21
vcarter@hotmail.com,Personal,Opt-Out,1
raymondtorres@example.com,Other,Opt-Out,21
sherrymooney@example.org,Other,Unkown,14
janicebrown@hotmail.com,Home,Opt-In,21
xkidd@hotmail.com,Personal,Unkown,1
ewest@hotmail.com,Personal,Opt-In,1
brandon44@hotmail.com,Personal,Unkown,7
josebrown@ross.info,Work,Opt-In,14
jerry76@hotmail.com,Personal,Opt-In,21
jonesdylan@yahoo.com,Home,Opt-Out,7
victoriaholder@bernard.com,Work,Opt-In,30
vrodriguez@whitehead.com,Work,Opt-In,14
cjones@example.com,Other,Opt-In,14
jlang@example.com,Other,Unkown,14
gardnerjorge@example.com,Other,Unkown,14
goodjohn@williams-allen.info,Work,Opt-In,21
potterkenneth@example.org,Other,Opt-Out,21
kmccarthy@moore.com,Work,Opt-In,21
andersonpaula@gmail.com,Personal,Opt-Out,14
griffithrobert@example.com,Unknown,Opt-Out,14
wcastillo@gray.org,Home,Unkown,14
yolson@example.com,Unknown,Opt-Out,21
pperry@yahoo.com,Home,Opt-In,1
robert10@example.net,Unknown,Opt-In,14
ijohnson@thomas-davis.biz,Work,Opt-Out,7
arnoldsara@harris-turner.com,Work,Opt-Out,14
davidchapman@example.net,Unknown,Opt-In,21
louis68@example.com,Other,Opt-In,14
jacksonallen@example.org,Unknown,Opt-In,14
liutamara@odonnell.com,Home,Opt-In,1
lindseywolfe@example.com,Unknown,Unkown,21
rodriguezkenneth@example.org,Unknown,Opt-In,21
amy75@davis-schwartz.com,Home,Opt-In,14
pliu@example.com,Other,Opt-In,21
kevinrosario@hotmail.com,Personal,Opt-Out,21
hessaaron@hotmail.com,Personal,Opt-In,1
ubailey@example.net,Other,Unkown,14
howardchristopher@gmail.com,Personal,Opt-In,21
jterry@hicks.com,Work,Opt-Out,21
chavezjoshua@example.org,Other,Opt-In,21
jberry@example.com,Unknown,Opt-Out,21
edgar02@example.com,Unknown,Opt-In,21
ericcarroll@example.org,Other,Opt-Out,14
greendavid@thompson.biz,Home,Opt-In,14
timothy69@mendoza.com,Home,Opt-In,14
gcarr@example.net,Other,Opt-In,21
jcastro@example.net,Other,Opt-In,14
kelsey36@example.com,Unknown,Unkown,14
brangel@hotmail.com,Personal,Opt-In,7
vanessafrank@castaneda-berg.com,Work,Opt-Out,30
deniserowe@jenkins.com,Work,Opt-In,14
david91@example.org,Unknown,Opt-In,14
ugonzalez@yahoo.com,Personal,Opt-Out,1
jeremyroberts@example.com,Other,Unkown,21
medinawilliam@smith-park.com,Work,Opt-Out,30
michelle60@romero.com,Home,Opt-In,14
samuel24@example.org,Other,Opt-Out,14
lmiller@example.org,Other,Unkown,21
tmoore@example.com,Other,Unkown,14
oscar27@carney.biz,Home,Opt-In,14
patellauren@winters.net,Work,Opt-Out,30
wdavis@adams-richards.com,Work,Opt-Out,7
raven66@gmail.com,Personal,Opt-Out,21
paigegonzalez@example.net,Other,Opt-Out,14
dhorton@example.org,Other,Opt-In,14
fdavis@walker.net,Work,Opt-In,30
jenningsdawn@example.net,Other,Opt-In,14
leejames@gmail.com,Personal,Opt-In,14
uvargas@yahoo.com,Personal,Opt-In,1
nathanielgriffith@example.com,Unknown,Opt-Out,21
maddendavid@example.net,Other,Opt-Out,21
erinscott@gmail.com,Personal,Unkown,21
harrismichael@byrd-mcdonald.info,Home,Opt-In,1
newtonrobert@example.net,Unknown,Opt-In,21
kristinecrawford@yahoo.com,Personal,Opt-In,1
gdavis@example.com,Unknown,Opt-Out,14
benjaminmonique@example.net,Other,Opt-Out,14
ocruz@example.org,Other,Unkown,14
chenscott@coleman.net,Work,Opt-Out,7
grimespamela@example.org,Other,Opt-Out,21
mooneycarla@example.org,Other,Opt-Out,14
robert83@yahoo.com,Home,Opt-Out,21
williampugh@yahoo.com,Home,Opt-Out,1
brownelizabeth@gmail.com,Personal,Opt-In,1
saraherickson@yahoo.com,Home,Opt-Out,7
marktaylor@example.net,Other,Opt-In,21
sherigordon@brown.com,Work,Opt-Out,7
adamsbrian@salazar-carter.biz,Home,Unkown,14
schroederkelly@example.org,Unknown,Unkown,21
iferguson@long-le.biz,Work,Opt-Out,30
smithmartin@yahoo.com,Home,Opt-In,7
matthewhawkins@example.net,Unknown,Unkown,14
townsendshelley@yahoo.com,Home,Opt-In,1
ann54@burch-walker.com,Work,Opt-In,30
albertknight@example.org,Unknown,Unkown,21
alexandriafoster@nguyen.com,Work,Opt-Out,30
lopezclaudia@example.net,Unknown,Opt-Out,21
michaelrivera@example.net,Other,Opt-Out,14
pfisher@example.com,Other,Unkown,21
andrewbaird@example.com,Unknown,Opt-In,14
jjohnson@flores.com,Home,Opt-In,7
qmoore@hotmail.com,Personal,Opt-Out,14
eddiebarnes@example.com,Unknown,Opt-Out,21
kevinadams@hotmail.com,Home,Opt-In,14
uford@gmail.com,Personal,Opt-In,14
brandiburch@example.net,Other,Opt-In,14
archersarah@example.com,Other,Opt-Out,14
joshuarobinson@example.com,Unknown,Opt-Out,14
gomezmatthew@wilson-tran.com,Home,Unkown,7
christina80@hotmail.com,Personal,Unkown,1
patrickhaynes@blake.com,Home,Opt-Out,7
danielmurphy@hotmail.com,Personal,Opt-Out,7
cameronrios@example.org,Other,Opt-In,21
bethfernandez@yahoo.com,Personal,Opt-Out,21
savannah14@miller-lane.com,Work,Opt-In,21
heather19@example.org,Unknown,Unkown,14
simmonstimothy@example.org,Other,Opt-In,14
brownjonathan@example.com,Other,Opt-In,21
jonathan16@example.org,Unknown,Opt-Out,21
qedwards@example.net,Other,Opt-Out,21
richardmartinez@example.org,Other,Opt-Out,21
larry24@example.com,Unknown,Unkown,21
wilsonmark@ibarra.org,Work,Opt-In,14
wbrown@example.net,Other,Opt-In,14
lisawilcox@example.org,Unknown,Opt-In,14
robert16@kelley.biz,Home,Opt-In,14
shane92@yahoo.com,Home,Opt-In,14
misty87@archer-bishop.com,Work,Opt-In,30
jessicapeterson@example.com,Unknown,Opt-In,14
austin97@example.net,Other,Opt-In,21
linda31@burton-jones.com,Work,Opt-In,7
jessica65@example.org,Other,Opt-Out,21
michaelcline@example.com,Unknown,Opt-In,14
cnelson@example.com,Unknown,Opt-In,14
rhoward@yahoo.com,Personal,Opt-Out,1
allenisaac@jackson.com,Home,Opt-In,7
michaelnorton@hotmail.com,Personal,Opt-In,1
christopher70@martin-miller.com,Work,Opt-In,7
michael89@example.org,Other,Unkown,21
joshua41@example.net,Other,Opt-In,21
ofreeman@ortiz-sanders.com,Work,Opt-In,14
qburton@example.net,Unknown,Unkown,14
oliviabennett@example.net,Unknown,Unkown,14
xjones@torres-case.net,Home,Opt-In,21
joan05@jones.com,Work,Opt-Out,21
susanstone@avila.com,Home,Opt-Out,1
emily67@example.com,Other,Opt-In,14
phudson@arnold.com,Work,Opt-In,21
robinsonderek@yahoo.com,Personal,Unkown,21
johntran@example.com,Unknown,Opt-Out,21
carsonmaria@example.com,Other,Opt-In,14
bradleyrodriguez@example.net,Unknown,Opt-Out,21
erika75@example.net,Other,Opt-In,21
henrykaren@example.com,Unknown,Opt-Out,21
amber89@morales.biz,Work,Opt-Out,30
edwinjones@williams-vincent.com,Work,Opt-In,7
rrogers@example.org,Unknown,Unkown,21
changjohn@fernandez.com,Home,Opt-Out,1
nbrock@gmail.com,Personal,Opt-In,21
frostronald@thompson.info,Work,Opt-Out,7
michaelquinn@example.net,Unknown,Opt-In,14
ricardo20@example.com,Unknown,Opt-In,14
wbarnett@example.org,Other,Opt-In,14
christinacarpenter@hotmail.com,Personal,Opt-In,7
mjones@example.org,Unknown,Opt-In,14
toddclark@example.org,Unknown,Opt-In,21
erinhamilton@aguirre.com,Home,Unkown,1
hubbardjennifer@hotmail.com,Personal,Opt-In,14
terriwilliamson@hotmail.com,Personal,Opt-In,21
lisamoore@yahoo.com,Home,Opt-In,14
williammercer@example.net,Other,Unkown,14
kscott@example.org,Other,Opt-Out,21
tatejeffrey@jones.com,Home,Opt-In,1
qwilliams@example.net,Other,Opt-In,21
katie27@example.com,Other,Opt-Out,21
