customer_id,first_name,last_name,user_name,gender,ssn,birthdate,job,creditcard,ethnicity,married,income,education,source_id
10190,Katherine,Greer,greerrine961,F,747-95-2892,2012-02-03,Haematologist,3546311542893918|01/23|Diners Club,White,S,150000,BA,38
10191,Katherine,Greer,greerrine961,F,747-95-2892,2012-02-03,Haematologist,3546311542893918|01/23|Diners Club,White,S,150000,BA,38
10192,Michelle,Chase,chaseelle650,F,886-26-0316,2016-11-26,Radiation protection practitioner,4428690245450|03/23|VISA 16 digit,Black,M,700000,BA,17
10193,Nicole,Hawkins,hawkicole098,U,858-42-0374,1940-09-25,Higher education careers adviser,4934165585065737|01/26|VISA 19 digit,White,M,400000,HS,11
10194,Nicole,Hawkins,hawkicole098,U,858-42-0374,1940-09-25,Higher education careers adviser,4934165585065737|01/26|VISA 19 digit,White,M,400000,HS,11
10195,Christine,Erickson,ericktine377,F,215-44-0800,2005-11-23,Dietitian,2297959426504143|06/23|VISA 16 digit,White,M,100000,DR,11
10196,Thomas,Smith,smithomas491,U,015-60-3145,1920-03-15,Programmer systems,3548895606262877|03/30|Diners Club,Other,M,1000000,MA,17
10197,Jessica,Estrada,estrasica908,F,599-61-6605,1990-10-24,Newspaper journalist,4593406459488220334|06/29|JCB 16 digit,Other,M,150000,DR,14
10198,Frank,Byrd,byrdrank199,M,185-84-4123,1997-02-04,Investment banker corporate,30363174530192|01/22|American Express,Black,M,800000,MA,9
10199,Samantha,Gilbert,gilbentha121,F,505-85-6318,2001-11-15,Trade union research officer,6011399550510747|09/28|VISA 13 digit,Latino,M,275000,HS,30
10200,Anthony,Peterson,peterhony481,U,457-26-3729,1942-08-06,Brewing technologist,4220869723205|11/23|VISA 19 digit,White,M,50000,HS,29
10201,Glenn,Gibson,gibsolenn567,M,417-21-0076,1959-05-29,Optician dispensing,30499722325915|10/27|Mastercard,Black,M,400000,BA,29
10202,Rachael,Santos,santohael654,F,515-51-9609,1964-05-18,Art therapist,4044854538174|01/30|Diners Club,Other,M,35000,BA,27
10203,Brittany,Roberson,robertany131,F,673-58-2176,1944-05-06,Horticulturist commercial,4909837257839|09/30|JCB 16 digit,White,M,450000,MA,27
10204,Jessica,Fletcher,fletcsica578,F,551-08-1288,1966-12-05,Immunologist,3510442285491594|07/29|American Express,Other,M,350000,AA,36
10205,Jessica,Fletcher,fletcsica578,F,551-08-1288,1966-12-05,Immunologist,3510442285491594|07/29|American Express,Other,M,350000,AA,36
10206,Brent,Esparza,esparrent687,M,616-45-2672,2003-04-18,Commercial/residential surveyor,213137841677944|04/24|VISA 13 digit,White,M,400000,MA,23
10207,Brent,Esparza,esparrent687,M,616-45-2672,2003-04-18,Commercial/residential surveyor,213137841677944|04/24|VISA 13 digit,White,M,400000,MA,23
10208,Rachel,Taylor,taylochel694,F,886-24-0221,1914-06-21,Petroleum engineer,6011118496683966|11/23|JCB 15 digit,Indian,M,225000,DR,3
10209,Daniel,Turner,turneniel725,M,828-66-2204,1982-09-28,Audiological scientist,6523795903132322|01/31|Maestro,Latino,M,300000,MA,15
10210,Christina,Dean,deantina974,F,233-90-6843,1953-10-06,Administrator local government,6589925596781942|10/22|VISA 19 digit,Other,M,200000,BA,16
10211,James,Schneider,schneames910,M,175-13-2864,1996-08-30,Cabin crew,4596679790886918|09/22|VISA 19 digit,Other,M,35000,BA,41
10212,James,Schneider,schneames910,M,175-13-2864,1996-08-30,Cabin crew,4596679790886918|09/22|VISA 19 digit,Other,M,35000,BA,41
10213,Victoria,Reed,reedoria801,U,073-10-3340,1956-08-09,Agricultural engineer,180084335864837|08/27|American Express,White,M,450000,MA,37
10214,Duane,Nguyen,nguyeuane771,M,315-52-6196,2003-04-18,Dispensing optician,5293683282466281|11/23|VISA 16 digit,Indian,M,250000,BA,13
10215,Matthew,Rice,ricethew105,M,681-64-0012,2021-08-31,Technical brewer,4407324631602799|02/25|JCB 15 digit,Indian,M,700000,MA,31
10216,Debra,Leblanc,leblaebra071,F,398-29-1078,2015-12-14,Occupational hygienist,213145591433236|09/29|JCB 16 digit,White,M,25000,BA,1
10217,Katherine,Cantrell,cantrrine748,F,422-68-8603,1927-03-06,Learning mentor,4769513508172|06/22|Mastercard,Indian,M,500000,HS,12
10218,Aaron,Petersen,peteraron372,M,026-49-7843,2015-06-02,Animal technologist,4218799383215|05/29|VISA 16 digit,Other,M,125000,BA,3
10219,Stephen,Swanson,swansphen072,M,161-43-6845,1956-01-25,Pension scheme manager,2278124446481615|06/28|JCB 16 digit,Black,M,900000,MA,17
10220,John,Lawson,lawsojohn905,M,393-32-3838,1952-06-07,Holiday representative,213174239521814|10/27|JCB 15 digit,Indian,M,175000,HS,29
10221,Brendan,Anderson,anderndan224,M,111-01-2593,1952-06-25,Market researcher,4663434933017|05/28|VISA 13 digit,Other,M,450000,MA,29
10222,Rodney,Taylor,taylodney829,M,290-83-5708,1942-03-19,Surveyor hydrographic,4490526693400783|08/27|VISA 16 digit,Other,U,35000,AA,9
10223,Marissa,Mayo,mayoissa527,F,602-30-7423,1924-12-10,Food technologist,346105311898589|02/25|JCB 16 digit,Asian,M,1000000,AA,18
10224,Lisa,Thompson,thomplisa403,F,393-26-2225,1970-09-06,Engineer materials,213120740241475|09/31|JCB 16 digit,Black,M,50000,BA,20
10225,Willie,Bonilla,bonilllie681,M,075-94-7189,2007-12-13,Maintenance engineer,060481813651|01/25|VISA 19 digit,Indian,M,100000,BA,22
10226,Benjamin,Williams,williamin246,M,406-53-7617,1942-09-04,Firefighter,4421830900466072|08/22|Diners Club,Latino,M,125000,HS,43
10227,Katherine,Wade,waderine403,F,329-96-8705,1961-08-08,Buyer retail,36324679983421|09/26|Discover,Other,M,600000,MA,10
10228,Michael,Kim,kimhael658,M,070-23-7360,1962-10-21,Operational researcher,213107449118997|11/24|VISA 19 digit,White,M,35000,DR,42
10229,Kimberly,Tate,tateerly394,F,610-36-5364,1988-01-09,Production designer theatre/television/film,4706067413606609397|04/22|VISA 13 digit,Black,M,150000,AA,10
10230,Kyle,Rojas,rojaskyle230,M,618-33-0966,1999-06-04,Computer games developer,38116406220962|11/30|VISA 16 digit,Indian,M,500000,AA,44
10231,Phillip,Olson,olsonllip625,M,261-69-2658,1945-03-07,Retail merchandiser,4645622146307966|12/21|VISA 19 digit,Other,M,450000,BA,24
10232,Mark,Simmons,simmomark658,M,638-15-7821,1982-09-28,Wellsite geologist,4434730908382709861|09/27|Maestro,Indian,S,700000,BA,10
10233,Aaron,Nelson,nelsoaron560,M,687-29-5635,1917-08-30,Landscape architect,2228791781906215|12/27|JCB 16 digit,Black,M,350000,BA,27
10234,Veronica,Anderson,andernica422,F,898-46-5659,2005-09-30,Civil engineer consulting,2274998291013928|09/27|Maestro,Other,M,275000,BA,42
10235,Chelsea,Reed,reedlsea036,F,255-95-7902,1923-05-06,Therapist nutritional,38753654358795|11/24|VISA 13 digit,Indian,M,100000,MA,30
10236,Chelsea,Reed,reedlsea036,F,255-95-7902,1923-05-06,Therapist nutritional,38753654358795|11/24|VISA 13 digit,Indian,M,100000,MA,30
10237,Andrew,Weber,weberdrew754,M,231-19-9270,1907-12-30,Orthoptist,213159157180321|09/28|VISA 13 digit,Latino,M,250000,HS,44
10238,Philip,Bradley,bradlilip240,M,621-78-5634,1917-05-01,Forest/woodland manager,4890219367068195|11/26|VISA 19 digit,Indian,M,75000,BA,43
10239,Travis,Lowery,loweravis180,U,765-98-4222,1920-12-07,Location manager,36136293931838|08/27|JCB 15 digit,White,D,150000,HS,19
10240,Brandy,Doyle,doyleandy957,F,460-81-9717,1970-03-14,Financial risk analyst,3522337221102774|09/26|Maestro,Black,M,275000,MA,24
10241,Emily,Brown,brownmily267,F,230-21-5971,1926-04-25,Company secretary,378736515996893|01/28|Mastercard,White,M,275000,MA,44
10242,Emily,Brown,brownmily267,F,230-21-5971,1926-04-25,Company secretary,378736515996893|01/28|Mastercard,White,M,275000,MA,44
10243,Andrea,Martin,martidrea836,U,054-02-0049,2014-05-08,Museum/gallery conservator,5360328029243274|05/30|American Express,Other,M,225000,DR,28
10244,Ernest,Franklin,franknest476,M,313-30-3581,1933-01-12,Designer jewellery,213111762088597|04/31|Diners Club,Latino,S,50000,MA,8
10245,Mark,Gonzalez,gonzamark556,M,373-52-0042,1927-10-14,Engineer site,6011136154507970|06/31|VISA 13 digit,Other,M,325000,HS,10
10246,Ryan,Harris,harriryan367,M,688-34-2631,2019-11-02,Research officer political party,4011028296278|08/29|Maestro,Other,M,300000,HS,16
10247,Ryan,Hamilton,hamilryan872,M,184-25-3148,1915-05-16,Pharmacist community,213148508056280|06/26|Discover,White,M,200000,BA,15
10248,Patrick,Martin,martirick325,M,403-93-3253,2015-06-03,Visual merchandiser,4770452909045620|07/23|VISA 13 digit,Latino,U,450000,MA,18
10249,Patrick,Martin,martirick325,M,403-93-3253,2015-06-03,Visual merchandiser,4770452909045620|07/23|VISA 13 digit,Latino,U,450000,MA,18
10250,Kevin,Holland,hollaevin209,M,663-87-7102,1969-02-28,Astronomer,3527077504481553|05/30|VISA 16 digit,Indian,M,500000,MA,3
10251,Sheila,Davidson,davideila586,F,152-36-4551,2004-06-05,Adult guidance worker,340759749887030|03/26|Mastercard,White,M,550000,BA,24
10252,Dominique,Gonzalez,gonzaique495,F,682-55-3225,1953-03-04,Environmental manager,180025416536091|11/29|VISA 19 digit,White,M,550000,HS,42
10253,Jacqueline,Page,pageline997,F,413-16-1832,1935-11-17,Administrator arts,4898429709779019|07/27|Maestro,Asian,S,400000,MA,38
10254,Brooke,Green,greenooke035,F,449-83-0835,1973-08-12,Fine artist,4582596630684657|11/31|VISA 16 digit,Latino,M,350000,BA,24
10255,Wendy,Phillips,phillendy757,F,823-54-7654,2018-03-07,Sound technician broadcasting/film/video,30395367939665|05/31|JCB 15 digit,Asian,D,800000,HS,39
10256,Sean,Mcneil,mcneisean894,M,305-46-3533,1918-09-05,Building services engineer,502074235354|09/23|Diners Club,Latino,M,500000,BA,7
10257,Christopher,Lam,lampher365,M,519-54-4998,2013-08-09,Retail manager,180061840387504|06/22|Mastercard,Other,S,25000,MA,22
10258,Stephen,Johnson,johnsphen130,M,468-02-9981,1965-04-03,Immigration officer,38403909936348|07/24|Diners Club,Black,M,50000,HS,3
10259,Joy,Hughes,hughejoy085,F,489-39-6370,1923-11-24,Film/video editor,4931569782388755|02/22|Diners Club,Latino,M,75000,HS,30
10260,Joy,Hughes,hughejoy085,F,489-39-6370,1923-11-24,Film/video editor,4931569782388755|02/22|Diners Club,Latino,M,75000,HS,30
10261,George,Franco,francorge657,M,157-36-1088,2004-01-24,Administrator Civil Service,676396788405|02/28|Maestro,Black,U,125000,HS,44
10262,George,Franco,francorge657,M,157-36-1088,2004-01-24,Administrator Civil Service,676396788405|02/28|Maestro,Black,U,125000,HS,44
10263,Jessica,Day,daysica937,F,373-63-6696,1973-06-04,Ophthalmologist,4577329096484|04/25|JCB 15 digit,Other,M,35000,DR,21
10264,Shannon,Patterson,pattennon636,F,432-35-3970,1981-12-30,Journalist newspaper,6011320910543673|10/29|Maestro,Black,U,500000,DR,31
10265,Shannon,Patterson,pattennon636,F,432-35-3970,1981-12-30,Journalist newspaper,6011320910543673|10/29|Maestro,Black,U,500000,DR,31
10266,Traci,Ellis,ellisraci151,F,754-16-8511,1911-05-17,Dramatherapist,4763152713789|11/31|JCB 16 digit,Black,U,500000,BA,44
10267,Gregory,Taylor,taylogory741,M,038-15-6448,1913-04-13,Cabin crew,3503206073148149|05/22|VISA 19 digit,White,M,350000,AA,11
10268,Ricardo,West,westardo832,M,761-55-1667,1922-02-18,Best boy,4429620954492252|04/24|Maestro,Other,M,75000,HS,43
10269,Sara,Greene,greensara464,F,475-65-4111,1918-04-25,Probation officer,3564164618965145|10/27|Maestro,Asian,M,35000,DR,43
10270,Melissa,Castaneda,castaissa506,F,082-89-9080,1912-05-27,Financial adviser,502031149441|07/28|VISA 16 digit,Black,U,200000,DR,11
10271,Kevin,Kim,kimevin397,M,618-95-6062,1916-11-29,Art gallery manager,3585679456678000|02/28|Maestro,Black,M,150000,MA,43
10272,Samuel,Bishop,bishomuel455,M,203-53-2062,1930-08-23,Psychologist forensic,2720026984144816|06/29|JCB 16 digit,White,M,450000,DR,23
10273,Samuel,Bishop,bishomuel455,M,203-53-2062,1930-08-23,Psychologist forensic,2720026984144816|06/29|JCB 16 digit,White,M,450000,DR,23
10274,Clifford,Ruiz,ruizford238,M,677-93-4414,1932-04-08,Lawyer,38362388942229|07/23|JCB 16 digit,Black,M,25000,HS,44
10275,Morgan,Montgomery,montgrgan745,F,254-60-0901,2003-04-02,Public affairs consultant,4187266788862831|03/27|Maestro,Other,D,700000,HS,19
10276,Nichole,Steele,steelhole202,U,050-66-9070,2001-03-31,Broadcast journalist,4337297933879544|02/26|Diners Club,Indian,M,275000,HS,40
10277,Carl,Henderson,hendecarl239,M,233-91-4428,1933-12-06,Advertising account planner,3543187895051335|07/24|Diners Club,Other,M,25000,BA,27
10278,Anthony,Coleman,colemhony059,M,090-86-6746,1969-09-24,Advertising account executive,38036984460063|11/22|Diners Club,White,M,550000,HS,26
10279,Margaret,Williamson,williaret960,F,145-81-1035,2011-03-02,Dealer,374191171361459|04/29|VISA 16 digit,White,M,325000,HS,21
10280,Kristy,Marks,marksisty096,F,628-54-9864,1910-10-29,Licensed conveyancer,4107930715303756313|05/29|American Express,Indian,M,250000,BA,17
10281,Dwayne,Sutton,suttoayne121,M,821-36-2456,1950-05-04,Secondary school teacher,213150600040873|09/26|VISA 16 digit,Other,M,125000,DR,20
10282,Mark,Reed,reedmark360,M,337-22-2044,1990-01-12,Forensic psychologist,4816290969964868|07/26|VISA 13 digit,Indian,M,150000,HS,16
10283,Mark,Reed,reedmark360,M,337-22-2044,1990-01-12,Forensic psychologist,4816290969964868|07/26|VISA 13 digit,Indian,M,150000,HS,16
10284,Anthony,Howard,howarhony657,M,684-22-6279,1942-05-19,Environmental manager,4520089714340458|06/25|JCB 16 digit,Latino,M,25000,MA,22
10285,Mercedes,Harris,harriedes523,F,768-53-8780,1929-03-19,Theatre director,377594487352400|04/23|Discover,Black,D,50000,BA,42
10286,Lisa,Smith,smithlisa640,F,157-28-7562,1925-10-13,Programmer multimedia,4358462482317064|08/24|JCB 15 digit,Black,S,150000,BA,5
10287,Tristan,Whitaker,whitastan774,M,034-35-9601,1991-05-02,Data scientist,574316870611|12/22|VISA 16 digit,White,M,1000000,BA,3
10288,Robert,Wright,wrighbert149,M,322-89-6055,1935-08-03,Microbiologist,373075904614196|08/31|Maestro,Other,S,350000,MA,40
10289,Lawrence,Williams,willience074,M,470-32-2709,1982-10-28,Health visitor,4055578493215777|10/28|VISA 13 digit,Other,M,325000,HS,16
10290,Rodney,Cox,coxdney358,M,676-58-9084,1942-03-11,Further education lecturer,3590035591006479|05/24|Diners Club,White,D,350000,BA,40
10291,Rodney,Cox,coxdney358,M,676-58-9084,1942-03-11,Further education lecturer,3590035591006479|05/24|Diners Club,White,D,350000,BA,40
10292,John,Johnson,johnsjohn327,U,834-52-8042,1908-09-10,Research scientist (medical),3501634049326345|03/22|JCB 16 digit,Indian,M,100000,HS,3
10293,Jeffrey,Graham,grahafrey984,M,161-60-6007,1919-04-14,Magazine features editor,4116587754816860434|12/30|VISA 19 digit,Other,M,100000,BA,9
10294,Jeffrey,Graham,grahafrey984,M,161-60-6007,1919-04-14,Magazine features editor,4116587754816860434|12/30|VISA 19 digit,Other,M,100000,BA,9
10295,Tammy,Arias,ariasammy699,F,846-24-1466,1976-05-05,Accountant chartered management,6011588022249724|12/25|VISA 19 digit,White,S,600000,HS,33
10296,Teresa,Hicks,hicksresa487,F,821-88-3097,2014-10-16,Investment banker operational,5161367722578934|10/27|VISA 19 digit,White,M,450000,HS,43
10297,Maria,Sparks,sparkaria979,U,206-19-1621,1959-03-15,Contracting civil engineer,4042841565980736|03/24|Maestro,Other,M,300000,MA,7
10298,Laurie,Chapman,chapmurie536,F,172-78-4230,1941-05-16,Chiropodist,4767473777571|12/24|Maestro,Latino,M,600000,BA,2
10299,Andrew,Rowland,rowladrew981,M,873-81-2477,1934-02-19,International aid/development worker,4981739706338|08/27|JCB 16 digit,Indian,M,325000,HS,29
10300,Joshua,Olson,olsonshua300,M,501-92-7549,1979-01-06,Land,060452267341|03/30|VISA 16 digit,Black,M,1000000,BA,41
10301,Darren,Guerrero,guerrrren723,M,255-99-1398,1977-06-08,Furniture designer,4940043712649847185|12/29|VISA 19 digit,Black,M,75000,HS,23
10302,Kyle,Young,youngkyle242,M,727-15-3312,1927-02-19,Insurance claims handler,30185335986355|04/24|JCB 15 digit,Other,S,25000,HS,35
10303,Elizabeth,Woods,woodsbeth745,F,639-42-1483,1984-07-12,Community education officer,379232938548817|06/22|Diners Club,Other,M,550000,DR,27
10304,Kyle,Lewis,lewiskyle118,M,359-77-7235,1990-12-06,Designer ceramics/pottery,370213918359168|03/25|Maestro,Black,D,35000,BA,44
10305,Kyle,Lewis,lewiskyle118,M,359-77-7235,1990-12-06,Designer ceramics/pottery,370213918359168|03/25|Maestro,Black,D,35000,BA,44
10306,John,Bradshaw,bradsjohn724,M,344-87-9690,1908-03-23,Management consultant,213167180168940|10/28|Mastercard,Latino,M,50000,DR,44
10307,Amber,Hamilton,hamilmber867,F,492-82-0258,1953-02-27,Occupational psychologist,373472661277350|06/23|VISA 19 digit,White,M,325000,MA,8
10308,Sharon,Williams,williaron380,F,375-70-2608,1978-06-30,Teacher primary school,676188954215|01/30|Maestro,Indian,M,900000,BA,32
10309,Jared,Morse,morseared824,M,194-61-6570,2020-12-14,Administrator charities/voluntary organisations,30149990901786|05/25|VISA 13 digit,Black,M,500000,DR,40
10310,Daniel,Obrien,obrieniel171,M,296-43-9726,1932-06-04,Technical brewer,4176196635914417010|08/23|American Express,Other,U,150000,BA,26
10311,Emma,Davis,davisemma939,F,667-91-6552,1985-11-12,Contractor,180050600960337|03/30|JCB 16 digit,Indian,M,25000,BA,10
10312,Samantha,Austin,austintha483,F,816-86-1662,2005-09-20,Designer furniture,2558005041023541|12/31|Mastercard,Other,M,450000,BA,39
10313,Melissa,Brown,brownissa157,F,828-46-1819,2002-04-19,Research officer trade union,6580213470974589|10/29|Discover,Black,M,125000,DR,15
10314,Kimberly,Russo,russoerly127,F,868-49-8496,1960-01-15,Production assistant television,4508366994091|01/28|VISA 13 digit,Other,U,100000,MA,29
10315,Maxwell,Francis,francwell141,M,475-13-6520,2008-03-18,Medical laboratory scientific officer,4914862832048582515|05/31|Maestro,Black,M,550000,HS,24
10316,Kimberly,Knapp,knapperly980,F,387-26-4443,1919-09-19,Charity officer,180031841716894|07/25|Mastercard,Indian,M,50000,BA,26
10317,Malik,Pierce,piercalik751,M,153-93-1938,1932-07-13,Textile designer,213128173849581|08/25|Discover,Asian,M,50000,HS,31
10318,Erin,Gutierrez,gutieerin848,F,027-83-1270,1947-09-27,Housing manager/officer,4431839333292300|03/25|Maestro,Other,S,800000,BA,27
10319,Joshua,Perry,perryshua103,M,121-31-1834,1923-07-15,International aid/development worker,3548404384947351|11/31|Discover,Latino,M,150000,HS,31
10320,Victoria,Harris,harrioria518,F,044-34-8084,2000-09-13,Chief Operating Officer,4635570298490720|01/29|VISA 19 digit,Other,M,550000,HS,43
10321,Lisa,Smith,smithlisa844,F,424-68-9561,1988-11-28,Ambulance person,2238289358995313|08/22|VISA 16 digit,Black,M,200000,AA,40
10322,Margaret,Roberts,roberaret061,F,282-76-2361,1933-08-03,Advertising copywriter,4891788896184854|03/31|JCB 16 digit,Black,D,500000,MA,5
10323,Margaret,Roberts,roberaret061,F,282-76-2361,1933-08-03,Advertising copywriter,4891788896184854|03/31|JCB 16 digit,Black,D,500000,MA,5
10324,Jason,Garcia,garciason333,M,033-08-6155,1940-10-03,Programmer multimedia,180053449538603|09/24|VISA 19 digit,Indian,M,275000,HS,37
10325,Michelle,Rios,rioselle367,F,706-92-5544,1973-01-20,Administrator Civil Service,2560352264380133|06/30|VISA 19 digit,Black,M,275000,BA,8
10326,Nicholas,Thompson,thompolas976,M,719-19-3711,1926-04-03,Editorial assistant,639066013231|11/24|Mastercard,White,S,1000000,AA,24
10327,Benjamin,Chavez,chaveamin983,M,527-76-4677,1965-06-02,Race relations officer,5382490508461647|12/27|VISA 16 digit,Latino,U,225000,HS,3
10328,Patrick,Williams,willirick471,M,664-28-0803,1966-07-27,Psychotherapist,4429825660910|09/31|American Express,Latino,U,450000,AA,30
10329,Tyrone,Mitchell,mitchrone328,M,077-10-4157,2007-03-26,Radiation protection practitioner,2653584708614127|06/25|JCB 16 digit,White,M,100000,AA,34
10330,Cindy,Gallegos,galleindy469,F,345-66-1656,1968-04-02,Public relations officer,5478424617515758|07/26|Diners Club,Other,D,35000,BA,40
10331,Michael,Newton,newtohael129,M,744-13-4409,1977-02-10,Technical sales engineer,4177890439633|11/22|JCB 16 digit,White,M,125000,HS,11
10332,Kimberly,Thompson,thomperly894,F,358-55-7952,1986-10-10,Psychologist clinical,4843353288850247|09/30|Maestro,White,M,75000,AA,4
